id_jugador,nombre,id_seleccion,seleccion,altura,fecha_nacimiento,nacionalidad
6549,Marc Baecke,13,Bélgica,,24 de julio de 1956,Bélgica
3843,Marc Berdoll,36,Francia,,6 de abril de 1953,Francia
6591,Marc De Grijse,13,Bélgica,,4 de septiembre de 1965,Bélgica
6616,Marc Emmers,13,Bélgica,,25 de febrero de 1966,Bélgica
8116,Marc Hottiger,74,Suiza,,7 de noviembre de 1967,Suiza
6659,Marc Millecamps,13,Bélgica,,9 de octubre de 1950,Bélgica
6458,Marc Overmars,60,Paises Bajos,,29 de marzo de 1973,Paises Bajos
4011,Marc Planus,36,Francia,1.83 m,7 de marzo de 1982,Francia
4272,Marc Rieper,26,Dinamarca,,5 de junio de 1968,Dinamarca
6719,Marc Van Der Linden,13,Bélgica,,4 de febrero de 1964,Bélgica
900,Marc-Vivien Foe,14,Camerún,1.94 m,1 de mayo de 1975,Camerún
6757,Marc Wilmots,13,Bélgica,1.84 m,22 de febrero de 1969,Bélgica
6806,Marc Zoro,23,Costa de Marfil,1.82 m,27 de diciembre de 1983,Costa de Marfil
3826,Marcel Artelesa,36,Francia,,2 de julio de 1938,Francia
3828,Marcel Aubour,36,Francia,,17 de junio de 1940,Francia
3863,Marcel Capelle,36,Francia,,11 de diciembre de 1904,Francia
3894,Marcel Desailly,36,Francia,1.84 m,7 de septiembre de 1968,Francia
6614,Marcel Dries,13,Bélgica,,19 de septiembre de 1929,Bélgica
8091,Marcel Flueckiger,74,Suiza,,20 de septiembre de 1929,Suiza
3963,Marcel Langiller,36,Francia,,2 de junio de 1908,Francia
920,Marcel Mahouve,14,Camerún,,16 de enero de 1973,Camerún
8148,Marcel Mauron,74,Suiza,,25 de marzo de 1929,Suiza
4008,Marcel Pinel,36,Francia,,8 de julio de 1908,Francia
8215,Marcel Vonlanden,74,Suiza,,8 de septiembre de 1933,Suiza
4981,Marcelino,34,España,,13 de agosto de 1955,España
4981,Marcelino,34,España,,29 de abril de 1940,España
7658,Marcelino Bernal,56,México,,27 de mayo de 1962,México
4433,Marcelino Vargas,62,Paraguay,,1 de enero de 1921,Paraguay
6158,Marcell Jansen,1,Alemania,1.90 m,4 de noviembre de 1985,Alemania
1707,Marcelo,11,Brasil,1.74 m,12 de mayo de 1988,Brasil
2747,Marcelo Balboa,35,Estados Unidos,,8 de agosto de 1967,Estados Unidos
1086,Marcelo Brozovic,24,Croacia,1.81 m,16 de noviembre de 1992,Croacia
5232,Marcelo Delgado,6,Argentina,,24 de marzo de 1973,Argentina
659,Marcelo Díaz,17,Chile,1.68 m,30 de diciembre de 1986,Chile
7726,Marcelo Gallardo,56,México,1.69 m,18 de enero de 1976,México
5342,Marcelo Pagani,6,Argentina,,19 de agosto de 1941,Argentina
736,Marcelo Ramirez,17,Chile,,29 de mayo de 1965,Chile
7850,Marcelo Romero,56,México,1.76 m,4 de julio de 1976,México
2044,Marcelo Salas,22,Costa Rica,,24 de diciembre de 1974,Costa Rica
4743,Marcelo Torrico,9,Bolivia,,11 de enero de 1972,Bolivia
5424,Marcelo Trobbiani,6,Argentina,,17 de febrero de 1955,Argentina
783,Marcelo Vega,17,Chile,,12 de agosto de 1971,Chile
4310,Marcial Avalos,62,Paraguay,,,Paraguay
3030,Marcin Baszczynski,64,Polonia,1.83 m,7 de junio de 1977,Polonia
3183,Marcin Zewlakow,64,Polonia,1.83 m,22 de abril de 1976,Polonia
1708,Marcio Santos,11,Brasil,,15 de septiembre de 1969,Brasil
7936,Marco Abreu,3,Angola,1.80 m,8 de diciembre de 1974,Angola
5522,Marco Amelia,51,Italia,1.90 m,2 de abril de 1982,Italia
1709,Marco Antonio,11,Brasil,,6 de febrero de 1951,Brasil
4709,Marco Antonio Etcheverry,9,Bolivia,,26 de septiembre de 1970,Bolivia
4740,Marco Antonio Sandy,9,Bolivia,,29 de agosto de 1971,Bolivia
4869,Marco Asensio,34,España,1.75 m,21 de enero de 1996,España
6061,Marco Bode,1,Alemania,1.89 m,23 de julio de 1969,Alemania
7292,Mark Bresciano,7,Australia,1.82 m,11 de febrero de 1980,Australia
654,Marco Cornez,17,Chile,,15 de octubre de 1957,Chile
5610,Marco Delvecchio,51,Italia,1.86 m,7 de abril de 1973,Italia
2665,Marco Estrada,19,Colombia,1.74 m,28 de mayo de 1983,Colombia
7713,Marco Fabián,56,México,1.70 m,21 de julio de 1989,México
8107,Marco Grassi,74,Suiza,,8 de agosto de 1968,Suiza
5686,Marco Materazzi,51,Italia,1.93 m,19 de agosto de 1973,Italia
8163,Marco Padalino,74,Suiza,1.77 m,8 de diciembre de 1983,Suiza
5720,Marco Parolo,51,Italia,1.86 m,25 de enero de 1985,Italia
8165,Marco Pascolo,74,Suiza,,9 de mayo de 1966,Suiza
6257,Marco Reus,1,Alemania,1.80 m,31 de mayo de 1989,Alemania
8202,Marco Streller,74,Suiza,1.95 m,18 de junio de 1981,Suiza
5772,Marco Tardelli,51,Italia,,24 de septiembre de 1954,Italia
6495,Marco Van Basten,60,Paises Bajos,,31 de octubre de 1964,Paises Bajos
5784,Marco Verratti,51,Italia,1.65 m,5 de noviembre de 1992,Italia
8225,Marco Woelfli,74,Suiza,1.85 m,22 de agosto de 1982,Suiza
1710,Marcos,11,Brasil,1.93 m,4 de agosto de 1973,Brasil
5150,Marcos Acuña,6,Argentina,1.72 m,28 de octubre de 1991,Argentina
7937,Marcos Airosa,3,Angola,1.78 m,6 de agosto de 1984,Angola
2653,Marcos Coll,19,Colombia,,23 de agosto de 1935,Colombia
4971,Marcos Llorente,34,España,1.84 m,30 de enero de 1995,España
7840,Marcos Rivas,56,México,,19 de septiembre de 1945,México
5383,Marcos Rojo,6,Argentina,1.84 m,20 de marzo de 1990,Argentina
4983,Marcos Senna,34,España,1.77 m,17 de julio de 1976,España
2054,Marco Ureña,22,Costa Rica,1.79 m,5 de marzo de 1990,Costa Rica
4984,Marculeta,34,España,,24 de septiembre de 1907,España
3333,Marcus Allback,73,Suecia,1.80 m,5 de julio de 1973,Suecia
3358,Marcus Berg,73,Suecia,1.84 m,17 de agosto de 1986,Suecia
7269,Marcus Gayle,52,Jamaica,,27 de septiembre de 1970,Jamaica
2811,Marcus Hahnemann,35,Estados Unidos,1.92 m,15 de junio de 1972,Estados Unidos
1373,Marcus Rashford,44,Inglaterra,1.80 m,31 de octubre de 1997,Inglaterra
3497,Marcus Rohdén,73,Suecia,1.82 m,11 de mayo de 1991,Suecia
4052,Marcus Thuram,36,Francia,1.92 m,6 de agosto de 1997,Francia
173,Marcus Tulio Tanaka,53,Japón,1.85 m,24 de abril de 1981,Japón
794,Marek Cech,32,Eslovaquia,1.81 m,26 de enero de 1983,Eslovaquia
3055,Marek Dziuba,64,Polonia,,19 de diciembre de 1955,Polonia
796,Marek Hamsik,32,Eslovaquia,1.84 m,27 de julio de 1987,Eslovaquia
471,Marek Heinz,67,República Checa,1.88 m,4 de agosto de 1977,República Checa
485,Marek Jankulovski,67,República Checa,1.84 m,9 de mayo de 1977,República Checa
3099,Marek Kozminski,64,Polonia,1.78 m,7 de febrero de 1971,Polonia
3108,Marek Kusto,64,Polonia,,29 de abril de 1954,Polonia
3135,Marek Ostrowski,64,Polonia,,22 de noviembre de 1959,Polonia
809,Marek Sapara,32,Eslovaquia,1.76 m,31 de julio de 1982,Eslovaquia
2942,Marian Hristov,12,Bulgaria,,29 de julio de 1973,Bulgaria
1893,Marian Ivan,68,Rumania,,1 de junio de 1969,Rumania
527,Marian Masny,67,República Checa,,13 de agosto de 1950,República Checa
5161,Mariano Andujar,6,Argentina,1.80 m,30 de julio de 1983,Argentina
5020,Mariano Pernia,34,España,1.77 m,4 de mayo de 1977,España
1125,Marijan Mrmic,24,Croacia,,6 de mayo de 1965,Croacia
1954,Marin Tufan,68,Rumania,,14 de octubre de 1942,Rumania
1711,Marinho Chagas,11,Brasil,,8 de febrero de 1952,Brasil
1712,Marinho Peres,11,Brasil,,19 de marzo de 1947,Brasil
3786,Marinko Galic,33,Eslovenia,1.75 m,22 de abril de 1970,Eslovenia
2684,Marino Klinger,19,Colombia,,7 de febrero de 1936,Colombia
5726,Marino Perani,51,Italia,,27 de octubre de 1939,Italia
7938,Mario,3,Angola,1.84 m,1 de junio de 1985,Angola
4690,Mario Alborta,9,Bolivia,,19 de septiembre de 1910,Bolivia
5535,Mario Balotelli,51,Italia,1.89 m,12 de agosto de 1990,Italia
6048,Mario Basler,1,Alemania,,18 de diciembre de 1968,Alemania
5819,Mario Bergara,80,Uruguay,,1 de diciembre de 1937,Uruguay
5546,Mario Bertini,51,Italia,,7 de enero de 1944,Italia
5190,Mario Bolatti,6,Argentina,1.89 m,17 de febrero de 1985,Argentina
5837,Mario Castillo,80,Uruguay,,30 de octubre de 1951,Uruguay
5215,Mario Chaldu,6,Argentina,,6 de junio de 1942,Argentina
5602,Mario David,51,Italia,,13 de marzo de 1934,Italia
2151,Mario De Las Casas,63,Perú,,12 de agosto de 1905,Perú
8078,Mario Eggimann,74,Suiza,1.84 m,24 de enero de 1981,Suiza
5246,Mario Evaristo,6,Argentina,,10 de diciembre de 1908,Argentina
293,Mário Fernandes,69,Rusia,1.89 m,19 de septiembre de 1990,Rusia
679,Mario Galindo,17,Chile,,10 de agosto de 1951,Chile
8102,Mario Gavranovic,74,Suiza,1.75 m,24 de noviembre de 1989,Suiza
5642,Mario Genta,51,Italia,,1 de marzo de 1912,Italia
8423,Mario Gomez,61,Panamá,1.89 m,10 de julio de 1985,Panamá
5892,Mario Gonzalez,80,Uruguay,,27 de mayo de 1950,Uruguay
6111,Mario Götze,1,Alemania,1.76 m,3 de junio de 1992,Alemania
4568,Mario Haas,8,Austria,1.78 m,16 de septiembre de 1974,Austria
5290,Mario Kempes,6,Argentina,,15 de julio de 1954,Argentina
695,Mario Lepe,17,Chile,,14 de abril de 1940,Chile
1122,Mario Mandzukic,24,Croacia,1.87 m,21 de mayo de 1986,Croacia
222,Mario Martínez,41,Honduras,1.73 m,30 de julio de 1989,Honduras
7782,Mario Medina,56,México,,2 de septiembre de 1952,México
4721,Mario Mena,9,Bolivia,,28 de julio de 1928,Bolivia
7784,Mario Mendez,56,México,1.75 m,1 de junio de 1979,México
7784,Mario Mendez,56,México,,11 de mayo de 1938,México
840,Mario Monge,29,El Salvador,,27 de noviembre de 1938,El Salvador
7793,Mario Moreno,56,México,,31 de diciembre de 1935,México
7807,Mario Ochoa,56,México,,1 de enero de 1927,México
722,Mario Ortiz,17,Chile,,28 de enero de 1936,Chile
723,Mario Osben,17,Chile,,14 de julio de 1950,Chile
1128,Mario Pasalic,24,Croacia,1.89 m,9 de febrero de 1995,Croacia
5727,Mario Perazzolo,51,Italia,,7 de junio de 1911,Italia
8427,Mario Perez,61,Panamá,,30 de diciembre de 1946,Panamá
8427,Mario Perez,61,Panamá,,19 de febrero de 1927,Panamá
4728,Mario Pinedo,9,Bolivia,,9 de abril de 1964,Bolivia
5736,Mario Pizziolo,51,Italia,,7 de diciembre de 1909,Italia
8169,Mario Prosperi,74,Suiza,,4 de agosto de 1945,Suiza
5970,Mario Regueiro,80,Uruguay,1.78 m,14 de septiembre de 1978,Uruguay
3265,Mário Rui,65,Portugal,1.68 m,27 de mayo de 1991,Portugal
5993,Mario Saralegui,80,Uruguay,,24 de abril de 1959,Uruguay
2432,Mario Sosa,25,Cuba,,1 de enero de 1910,Cuba
764,Mario Soto,17,Chile,,10 de julio de 1950,Chile
1149,Mario Stanic,24,Croacia,1.87 m,10 de abril de 1972,Croacia
1157,Mario Tokic,24,Croacia,1.80 m,23 de julio de 1975,Croacia
7881,Mario Trejo,56,México,,18 de septiembre de 1961,México
5783,Mario Varglien,51,Italia,,16 de diciembre de 1905,Italia
7891,Mario Velarde,56,México,,29 de marzo de 1940,México
2732,Mario Yepes,19,Colombia,1.86 m,13 de enero de 1976,Colombia
4074,Mario Zatelli,36,Francia,,21 de diciembre de 1912,Francia
1898,Marius Lacatus,68,Rumania,,5 de abril de 1964,Rumania
4056,Marius Tresor,36,Francia,,15 de enero de 1950,Francia
3082,Mariusz Jop,64,Polonia,1.88 m,3 de agosto de 1978,Polonia
3111,Mariusz Lewandowski,64,Polonia,1.85 m,18 de mayo de 1979,Polonia
2475,Mark-Anthony Kaye,15,Canadá,1.85 m,2 de diciembre de 1994,Canadá
2233,Mark Caughey,47,Irlanda del Norte,,27 de agosto de 1960,Irlanda del Norte
8244,Mark Fish,72,Sudáfrica,1.87 m,14 de marzo de 1974,Sudáfrica
684,Mark Gonzalez,17,Chile,1.75 m,10 de julio de 1984,Chile
2544,Mark Harris,37,Gales,1.82 m,29 de diciembre de 1998,Gales
1289,Mark Hateley,44,Inglaterra,,7 de noviembre de 1961,Inglaterra
5660,Mark Iuliano,51,Italia,1.87 m,12 de agosto de 1973,Italia
7468,Mark Kinsella,46,Irlanda,1.76 m,12 de agosto de 1972,Irlanda
7345,Mark Milligan,7,Australia,1.78 m,4 de agosto de 1985,Australia
5131,Mark Paston,59,Nueva Zelanda,1.95 m,13 de diciembre de 1976,Nueva Zelanda
7366,Mark Schwarzer,7,Australia,1.96 m,6 de octubre de 1972,Australia
6496,Mark Van Bommel,60,Paises Bajos,1.87 m,22 de abril de 1977,Paises Bajos
7378,Mark Viduka,7,Australia,1.88 m,9 de octubre de 1975,Australia
1436,Mark Wright,44,Inglaterra,,1 de agosto de 1963,Inglaterra
1077,Marko Babic,24,Croacia,1.86 m,28 de enero de 1981,Croacia
3567,Marko Dmitrović,71,Serbia,1.94 m,24 de enero de 1992,Serbia
3582,Marko Grujić,71,Serbia,1.91 m,13 de abril de 1996,Serbia
1117,Marko Livaja,24,Croacia,1.82 m,26 de agosto de 1993,Croacia
6210,Marko Marin,1,Alemania,1.69 m,13 de marzo de 1989,Alemania
3687,Marko Pantelic,71,Serbia,1.81 m,15 de septiembre de 1978,Serbia
1132,Marko Pjaca,24,Croacia,1.86 m,6 de mayo de 1995,Croacia
6255,Marko Rehmer,1,Alemania,1.87 m,29 de abril de 1972,Alemania
3812,Marko Simeunovic,33,Eslovenia,1.90 m,6 de diciembre de 1967,Eslovenia
3814,Marko Suler,33,Eslovenia,1.87 m,9 de marzo de 1983,Eslovenia
6045,Markus Babbel,1,Alemania,1.88 m,8 de septiembre de 1972,Alemania
3499,Markus Rosenberg,73,Suecia,1.84 m,27 de septiembre de 1982,Suecia
4644,Markus Schopp,8,Austria,1.88 m,22 de febrero de 1974,Austria
9,Marlon Ayovi,27,Ecuador,1.74 m,27 de septiembre de 1971,Ecuador
924,Souaïbou Marou,14,Camerún,1.80 m,3 de diciembre de 2000,Camerún
6619,Marouane Fellaini,13,Bélgica,1.94 m,22 de noviembre de 1987,Bélgica
1713,Marquinhos,11,Brasil,1.83 m,14 de mayo de 1994,Brasil
6392,Marten de Roon,60,Paises Bajos,1.86 m,29 de marzo de 1991,Paises Bajos
1714,Martim,11,Brasil,,2 de marzo de 1911,Brasil
4546,Martin Amerhauser,8,Austria,1.80 m,23 de julio de 1974,Austria
7290,Martin Boyle,7,Australia,1.72 m,25 de abril de 1993,Australia
4196,Martin Braithwaite,26,Dinamarca,1.80 m,5 de junio de 1991,Dinamarca
8059,Martin Brunner,74,Suiza,,23 de abril de 1963,Suiza
2297,Martin Buchan,31,Escocia,,6 de marzo de 1949,Escocia
5827,Martin Caceres,80,Uruguay,1.78 m,7 de abril de 1987,Uruguay
5831,Martín Campaña,80,Uruguay,1.87 m,29 de mayo de 1989,Uruguay
3371,Martin Dahlin,73,Suecia,,16 de abril de 1968,Suecia
5236,Martin Demichelis,6,Argentina,1.84 m,20 de diciembre de 1980,Argentina
1093,Martin Erlic,24,Croacia,1.92 m,24 de enero de 1998,Croacia
4581,Martin Hiden,8,Austria,1.81 m,11 de marzo de 1973,Austria
6144,Martin Hoffmann,1,Alemania,,22 de marzo de 1955,Alemania
903,Martin Hongla,14,Camerún,1.82 m,16 de marzo de 1998,Camerún
798,Martin Jakubko,32,Eslovaquia,1.93 m,26 de febrero de 1980,Eslovaquia
488,Martin Jiranek,67,República Checa,1.83 m,25 de mayo de 1979,República Checa
4229,Martin Jorgensen,26,Dinamarca,1.80 m,6 de octubre de 1975,Dinamarca
1314,Martin Keown,44,Inglaterra,1.86 m,24 de julio de 1966,Inglaterra
4245,Martin Laursen,26,Dinamarca,1.90 m,26 de julio de 1977,Dinamarca
3487,Martin Olsson,73,Suecia,1.70 m,17 de mayo de 1988,Suecia
2266,Martin O'Neill,47,Irlanda del Norte,,1 de marzo de 1952,Irlanda del Norte
5346,Martin Palermo,6,Argentina,1.88 m,7 de noviembre de 1973,Argentina
5347,Martin Pando,6,Argentina,,26 de diciembre de 1934,Argentina
1365,Martin Peters,44,Inglaterra,,8 de noviembre de 1943,Inglaterra
807,Martin Petras,32,Eslovaquia,1.87 m,2 de noviembre de 1979,Eslovaquia
8180,Martin Rueda,74,Suiza,,9 de enero de 1963,Suiza
6002,Martin Silva,80,Uruguay,1.87 m,25 de marzo de 1983,Uruguay
811,Martin Skrtel,32,Eslovaquia,1.88 m,15 de diciembre de 1984,Eslovaquia
4985,Martin Vazquez,34,España,,25 de septiembre de 1965,España
5088,Martin Ventorla,34,España,,16 de diciembre de 1906,España
5089,Martin Verges,34,España,,8 de marzo de 1934,España
6310,Martin Wagner,1,Alemania,,24 de febrero de 1968,Alemania
7519,Marton Esterhazy,42,Hungría,,9 de abril de 1956,Hungría
601,Marvin Andrews,76,Trinidad y Tobago,1.87 m,22 de diciembre de 1975,Trinidad y Tobago
199,Marvin Chávez,41,Honduras,1.65 m,3 de noviembre de 1983,Honduras
2033,Marvin Obando,22,Costa Rica,,4 de abril de 1960,Costa Rica
6247,Marvin Plattenhardt,1,Alemania,1.81 m,26 de enero de 1992,Alemania
2102,Marwan Mohsen,28,Egipto,1.87 m,26 de enero de 1989,Egipto
4072,Maryan Wisnieski,36,Francia,,1 de febrero de 1937,Francia
92,Masaaki Higashiguchi,53,Japón,1.84 m,12 de mayo de 1986,Japón
98,Masahiko Inoha,53,Japón,1.79 m,28 de agosto de 1985,Japón
96,Masami Ihara,53,Japón,,18 de septiembre de 1967,Japón
142,Masashi Nakayama,53,Japón,1.78 m,23 de septiembre de 1967,Japón
150,Masashi Oguro,53,Japón,1.77 m,4 de mayo de 1980,Japón
130,Masato Morishige,53,Japón,1.83 m,21 de mayo de 1987,Japón
151,Masayuki Okano,53,Japón,1.75 m,25 de julio de 1972,Japón
1349,Mason Mount,44,Inglaterra,1.80 m,10 de enero de 1999,Inglaterra
4176,Masoud Shojaei,48,Irán,1.84 m,9 de junio de 1984,Irán
6923,Massamasso Tchangai,75,Togo,1.83 m,8 de agosto de 1978,Togo
7334,Massimo Luongo,7,Australia,1.76 m,25 de septiembre de 1992,Australia
5709,Massimo Oddo,51,Italia,1.82 m,14 de junio de 1976,Italia
7522,Mate Fenyvesi,42,Hungría,,20 de septiembre de 1933,Hungría
3799,Matej Mavric,33,Eslovenia,1.86 m,29 de enero de 1979,Eslovenia
3618,Mateja Kezman,71,Serbia,1.80 m,12 de abril de 1979,Serbia
1109,Mateo Kovacic,24,Croacia,1.77 m,6 de mayo de 1994,Croacia
7939,Mateus,3,Angola,1.74 m,18 de junio de 1984,Angola
2724,Mateus Uribe,19,Colombia,1.82 m,21 de marzo de 1991,Colombia
3177,Mateusz Wieteska,64,Polonia,1.87 m,11 de febrero de 1997,Polonia
3278,Matheus Nunes,65,Portugal,1.81 m,27 de agosto de 1998,Portugal
7333,Mathew Leckie,7,Australia,1.81 m,4 de febrero de 1991,Australia
7363,Mathew Ryan,7,Australia,1.84 m,8 de abril de 1992,Australia
6126,Mathias Heidemann,1,Alemania,,7 de febrero de 1912,Alemania
4227,Mathias Jensen,26,Dinamarca,1.80 m,1 de enero de 1996,Dinamarca
4590,Mathias Kaburek,8,Austria,,9 de febrero de 1911,Austria
5943,Mathías Olivera,80,Uruguay,1.74 m,31 de octubre de 1997,Uruguay
3888,Mathieu Debuchy,36,Francia,1.76 m,28 de julio de 1985,Francia
4061,Mathieu Valbuena,36,Francia,1.67 m,28 de septiembre de 1984,Francia
6766,Mathis Bolly,23,Costa de Marfil,1.85 m,14 de noviembre de 1990,Costa de Marfil
5156,Matias Almeyda,6,Argentina,1.74 m,21 de diciembre de 1973,Argentina
671,Matias Fernandez,17,Chile,1.76 m,15 de mayo de 1986,Chile
5893,Matias Gonzalez,80,Uruguay,,6 de agosto de 1925,Uruguay
6026,Matías Vecino,80,Uruguay,1.89 m,24 de agosto de 1991,Uruguay
6032,Matías Viña,80,Uruguay,1.80 m,9 de noviembre de 1997,Uruguay
3395,Mats Gren,73,Suecia,,20 de diciembre de 1963,Suecia
6150,Mats Hummels,1,Alemania,1.92 m,16 de diciembre de 1988,Alemania
3459,Mats Magnusson,73,Suecia,,10 de julio de 1963,Suecia
2753,Matt Besler,35,Estados Unidos,1.83 m,11 de febrero de 1987,Estados Unidos
2320,Matt Elliott,31,Escocia,,1 de noviembre de 1968,Escocia
7456,Matt Holland,46,Irlanda,1.75 m,11 de abril de 1974,Irlanda
7342,Matt McKay,7,Australia,1.71 m,11 de enero de 1983,Australia
2563,Matt Smith,37,Gales,1.75 m,22 de noviembre de 1999,Gales
2892,Matt Turner,35,Estados Unidos,1.90 m,24 de junio de 1994,Estados Unidos
1414,Matt Upson,44,Inglaterra,1.85 m,18 de abril de 1979,Inglaterra
5601,Matteo Darmian,51,Italia,1.82 m,2 de diciembre de 1989,Italia
3932,Mattéo Guendouzi,36,Francia,1.84 m,14 de abril de 1999,Francia
1456,Matthew Amoah,38,Ghana,1.75 m,24 de octubre de 1980,Ghana
8238,Matthew Booth,72,Sudáfrica,1.98 m,14 de marzo de 1977,Sudáfrica
7323,Matthew Jurman,7,Australia,1.90 m,8 de diciembre de 1989,Australia
7369,Matthew Spiranovic,7,Australia,1.93 m,27 de junio de 1988,Australia
6106,Matthias Ginter,1,Alemania,1.89 m,19 de enero de 1994,Alemania
6130,Matthias Herget,1,Alemania,,14 de noviembre de 1955,Alemania
6266,Matthias Sammer,1,Alemania,,5 de septiembre de 1967,Alemania
4647,Matthias Sindelar,8,Austria,,10 de febrero de 1903,Austria
6391,Matthijs De Ligt,60,Paises Bajos,1.87 m,12 de agosto de 1999,Paises Bajos
5607,Mattia De Sciglio,51,Italia,1.83 m,20 de octubre de 1992,Italia
5728,Mattia Perin,51,Italia,1.88 m,10 de noviembre de 1992,Italia
3425,Mattias Jonson,73,Suecia,1.78 m,16 de enero de 1974,Suecia
3043,Matty Cash,64,Polonia,1.85 m,7 de agosto de 1997,Polonia
6532,Mauk Weber,60,Paises Bajos,,13 de marzo de 1914,Paises Bajos
2793,Maurice Edu,35,Estados Unidos,1.83 m,18 de abril de 1986,Estados Unidos
3960,Maurice Lafont,36,Francia,,13 de septiembre de 1927,Francia
2367,Maurice Malpas,31,Escocia,,3 de agosto de 1962,Escocia
6650,Maurice Martens,13,Bélgica,,5 de junio de 1947,Bélgica
1356,Maurice Norman,44,Inglaterra,,8 de mayo de 1934,Inglaterra
1387,Maurice Setters,44,Inglaterra,,16 de diciembre de 1936,Inglaterra
1962,Mauricio Alfaro,22,Costa Rica,,13 de febrero de 1956,Costa Rica
633,Mauricio Aros,17,Chile,,9 de marzo de 1976,Chile
691,Mauricio Isla,17,Chile,1.77 m,12 de junio de 1988,Chile
835,Mauricio Manzano,29,El Salvador,,30 de septiembre de 1943,El Salvador
5929,Mauricio Montero,80,Uruguay,,19 de octubre de 1963,Uruguay
7825,Mauricio Pineda,56,México,,13 de julio de 1975,México
727,Mauricio Pinilla,17,Chile,1.85 m,4 de febrero de 1984,Chile
5368,Mauricio Pochettino,6,Argentina,1.82 m,2 de marzo de 1972,Argentina
7834,Mauricio Ramos,56,México,,23 de septiembre de 1969,México
853,Mauricio Rodriguez,29,El Salvador,,12 de septiembre de 1945,El Salvador
235,Mauricio Sabillon,41,Honduras,1.80 m,11 de noviembre de 1978,Honduras
2720,Mauricio Serna,19,Colombia,,22 de enero de 1968,Colombia
2049,Mauricio Solis,22,Costa Rica,1.77 m,13 de diciembre de 1972,Costa Rica
6028,Mauricio Victorino,80,Uruguay,1.82 m,11 de octubre de 1982,Uruguay
2063,Mauricio Wright,22,Costa Rica,1.91 m,20 de diciembre de 1970,Costa Rica
1716,Maurinho,11,Brasil,,6 de junio de 1933,Brasil
6594,Maurits De Schrijver,13,Bélgica,,26 de junio de 1951,Bélgica
6103,Maurizio Gaudino,1,Alemania,,12 de diciembre de 1966,Alemania
5541,Mauro Bellugi,51,Italia,,7 de febrero de 1950,Italia
5565,Mauro Camoranesi,51,Italia,1.74 m,4 de octubre de 1976,Italia
1717,Mauro Galvao,11,Brasil,,19 de diciembre de 1961,Brasil
8144,Mauro Lustrinelli,74,Suiza,1.73 m,26 de febrero de 1976,Suiza
7834,Mauro Ramos,56,México,,30 de agosto de 1930,México
6002,Mauro Silva,80,Uruguay,1.80 m,12 de enero de 1968,Uruguay
5773,Mauro Tassotti,51,Italia,,19 de enero de 1960,Italia
6815,Mavuda Mafuila,66,RD Congo,,15 de diciembre de 1949,RD Congo
6783,Max Gradel,23,Costa de Marfil,1.75 m,30 de noviembre de 1987,Costa de Marfil
4569,Max Hagmayr,8,Austria,,16 de noviembre de 1956,Austria
6204,Max Lorenz,1,Alemania,,19 de agosto de 1939,Alemania
6220,Max Morlock,1,Alemania,,11 de mayo de 1925,Alemania
7828,Max Prieto,56,México,,28 de marzo de 1919,México
7373,Max Tolson,7,Australia,,18 de julio de 1945,Australia
8221,Max Weiler,74,Suiza,,25 de septiembre de 1900,Suiza
8423,Maxi Gómez,61,Panamá,1.86 m,14 de agosto de 1996,Panamá
5381,Maxi Rodriguez,6,Argentina,1.73 m,2 de enero de 1981,Argentina
3852,Maxime Bossis,36,Francia,,26 de junio de 1955,Francia
5319,Maximiliano Meza,6,Argentina,1.80 m,15 de enero de 1992,Argentina
5956,Maximiliano Pereira,80,Uruguay,1.73 m,8 de junio de 1984,Uruguay
12,Máximo Banguera,27,Ecuador,1.88 m,16 de diciembre de 1985,Ecuador
1720,Maxwell,11,Brasil,1.76 m,27 de agosto de 1981,Brasil
187,Maya Yoshida,53,Japón,1.89 m,24 de agosto de 1988,Japón
6816,Mayanga Maku,66,RD Congo,,31 de octubre de 1948,RD Congo
673,Maynor Figueroa,17,Chile,1.82 m,2 de mayo de 1983,Chile
1721,Mazinho,11,Brasil,,8 de abril de 1966,Brasil
8321,Mbark Boussoufa,55,Marruecos,1.67 m,17 de agosto de 1984,Marruecos
1064,M'Baye Niang,70,Senegal,1.84 m,19 de diciembre de 1994,Senegal
6664,Mbo Mpenza,13,Bélgica,1.75 m,4 de diciembre de 1976,Bélgica
6809,Mbungu Ekofo,66,RD Congo,,24 de noviembre de 1948,RD Congo
8313,Medhi Benatia,55,Marruecos,1.89 m,17 de abril de 1987,Marruecos
6871,Medhi Lacen,5,Argelia,1.78 m,15 de marzo de 1984,Argelia
7165,Mehdi Ben Slimane,78,Túnez,,1 de enero de 1974,Túnez
8325,Mehdi Carcela-González,55,Marruecos,1.79 m,1 de julio de 1989,Marruecos
4140,Mehdi Mahdavikia,48,Irán,1.76 m,24 de julio de 1977,Irán
6888,Mehdi Mostefa,5,Argelia,1.81 m,30 de agosto de 1983,Argelia
7239,Mehdi Nafti,78,Túnez,1.78 m,28 de noviembre de 1978,Túnez
4161,Mehdi Pashazadeh,48,Irán,,27 de diciembre de 1973,Irán
4178,Mehdi Taremi,48,Irán,1.85 m,18 de julio de 1992,Irán
4181,Mehdi Torabi,48,Irán,1.80 m,10 de septiembre de 1994,Irán
4144,Mehrdad Minavand,48,Irán,,30 de noviembre de 1975,Irán
4163,Mehrdad Pooladi,48,Irán,1.81 m,26 de febrero de 1987,Irán
