id_jugador,nombre,anio,camiseta,posicion,jugo,jugo_titular,capitan,no_jugo,goles,prom_goles,tarjeta_amarilla,tarjeta_roja,pg,pe,pp,pos_final
934,Lucien Mettomo,2002,13,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,20
7574,Lucien Muller,1966,17,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,13
1693,Lucio,2002,3,Defensor,7,7,0,0,0,0.0,0,0,7,0,0,1
1693,Lucio,2006,3,Defensor,5,5,0,0,0,0.0,1,0,4,0,1,5
1693,Lucio,2010,3,Defensor,5,5,5,0,0,0.0,0,0,3,1,1,6
530,Ludek Miklosko,1990,21,Arquero,0,0,0,5,0,0.0,0,0,0,0,0,6
6579,Ludo Coeck,1982,10,Mediocampista,5,5,0,0,1,0.2,0,0,2,1,2,10
6907,Ludovic Assemoassa,2006,19,Defensor,1,1,0,2,0,0.0,0,0,0,0,1,30
8145,Ludovic Magnin,2006,3,Defensor,3,3,0,1,0,0.0,1,0,1,2,0,10
8145,Ludovic Magnin,2010,3,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,19
1942,Ludovic Satmareanu,1970,2,Defensor,3,3,0,0,0,0.0,0,0,1,0,2,10
5168,Ludovico Avio,1958,19,Delantero,2,2,0,1,1,0.5,0,0,1,0,1,13
3353,Ludwig Augustinsson,2018,6,Defensor,5,5,0,0,1,0.2,0,0,3,0,2,7
6108,Ludwig Goldbrunner,1938,-,Mediocampista,1,1,0,1,0,0.0,0,0,0,0,1,10
5518,Luigi Allemandi,1934,-,Defensor,5,5,0,0,0,0.0,0,0,4,1,0,1
5529,Luigi Apolloni,1994,2,Defensor,3,1,0,4,0,0.0,1,0,1,2,0,2
5547,Luigi Bertolini,1934,-,Mediocampista,4,4,0,1,0,0.0,0,0,4,0,0,1
5603,Luigi De Agostini,1990,4,Defensor,6,4,0,1,0,0.0,1,0,5,1,0,3
5612,Luigi Di Biagio,1998,14,Mediocampista,5,4,0,0,1,0.2,2,0,3,2,0,5
5612,Luigi Di Biagio,2002,14,Mediocampista,1,1,0,3,0,0.0,0,0,1,0,0,15
5691,Luigi Meroni,1966,15,Delantero,1,1,0,2,0,0.0,0,0,0,0,1,9
5742,Luigi Radice,1962,3,Mediocampista,2,2,0,1,0,0.0,0,0,1,1,0,9
2128,Luis Advíncula,2018,17,Defensor,3,3,0,0,0,0.0,0,0,1,0,2,20
5431,Antonio Valencia,2006,16,Mediocampista,4,4,0,0,0,0.0,2,0,2,0,2,12
4865,Luis Arconada,1978,1,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,10
4865,Luis Arconada,1982,1,Arquero,5,5,5,0,0,0.0,0,0,1,2,2,12
5165,Luis Artime,1966,19,Delantero,4,4,0,0,3,0.75,1,0,2,1,1,5
4328,Luis Caballero,1986,14,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,13
2703,Luis Carlos Perea,1990,15,Defensor,4,4,0,0,0,0.0,1,0,1,1,2,14
2703,Luis Carlos Perea,1994,15,Defensor,2,2,0,1,0,0.0,0,0,0,0,2,19
7689,Luis Chávez,2022,24,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,22
4707,Luis Cristaldo,1994,16,Defensor,2,2,0,1,0,0.0,0,1,0,1,1,21
5848,Luis Cruz,1954,17,Mediocampista,5,5,0,0,0,0.0,0,0,3,0,2,4
2146,Luis Cruzado,1970,17,Mediocampista,2,0,0,2,0,0.0,0,0,1,0,1,7
5849,Luis Cubilla,1962,11,Delantero,2,2,0,1,1,0.5,0,0,1,0,1,13
5849,Luis Cubilla,1970,7,Mediocampista,5,5,0,1,1,0.2,0,0,2,1,2,4
5849,Luis Cubilla,1974,7,Mediocampista,2,1,0,1,0,0.0,0,0,0,0,2,13
4909,Luis Del Sol,1962,5,Mediocampista,2,2,0,1,0,0.0,0,0,1,0,1,12
4909,Luis Del Sol,1966,4,Mediocampista,2,2,0,1,0,0.0,0,0,1,0,1,10
4975,Luis Enrique,1994,21,Mediocampista,4,4,0,1,1,0.25,1,0,1,2,1,8
4975,Luis Enrique,1998,21,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,17
4975,Luis Enrique,2002,21,Mediocampista,5,3,0,0,0,0.0,0,0,3,2,0,5
5839,Luis Ernesto Castro,1954,22,Delantero,0,0,0,5,0,0.0,0,0,0,0,0,4
668,Luis Eyzaguirre,1962,2,Defensor,6,6,0,0,0,0.0,0,0,4,0,2,3
668,Luis Eyzaguirre,1966,6,Defensor,1,1,0,2,0,0.0,0,0,0,0,1,13
1694,Luis Fabiano,2010,9,Delantero,5,5,0,0,3,0.6,1,0,3,1,1,6
2666,Luis Fajardo,1990,20,Mediocampista,2,2,0,2,0,0.0,0,0,0,1,1,14
3912,Luis Fernandez,1986,9,Mediocampista,6,6,0,1,1,0.17,2,0,3,2,1,3
3235,Luis Figo,2002,7,Delantero,3,3,0,0,0,0.0,0,0,1,0,2,21
3235,Luis Figo,2006,7,Delantero,7,6,6,0,0,0.0,1,0,4,1,2,4
7719,Luis Flores,1986,15,Delantero,3,3,0,2,1,0.33,0,0,2,1,0,6
5263,Luis Galvan,1978,7,Defensor,7,7,0,0,0,0.0,0,0,5,1,1,1
5263,Luis Galvan,1982,8,Defensor,5,5,0,0,0,0.0,0,0,2,0,3,11
7727,Luis Garcia,2006,11,Delantero,3,2,0,1,0,0.0,0,0,2,0,1,9
7727,Luis Garcia,1994,10,Delantero,4,4,0,0,2,0.5,1,1,1,2,1,13
7727,Luis Garcia,1998,10,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,13
5879,Luis Garisto,1974,14,Defensor,2,2,0,1,0,0.0,0,0,0,1,1,13
214,Luis Garrido,2014,19,Mediocampista,2,2,0,1,0,0.0,1,0,0,0,2,31
4371,Luis Gini,1958,13,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,12
8423,Luis Gomez,2002,8,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,24
7738,Luis Gonzalez,2006,22,Mediocampista,3,2,0,2,0,0.0,1,0,2,1,0,6
5697,Luis Guevara Mora,1982,1,Arquero,3,3,0,0,0,0.0,0,0,0,0,3,24
7754,Luis Hernandez,1998,15,Delantero,4,4,0,0,4,1.0,1,0,1,2,1,13
7754,Luis Hernandez,2002,15,Delantero,3,0,0,1,0,0.0,1,0,2,0,1,11
7755,Luis Herrera,1990,4,Defensor,4,4,0,0,0,0.0,1,0,1,1,2,14
7755,Luis Herrera,1994,4,Defensor,3,3,0,0,0,0.0,1,0,1,0,2,19
5288,Luis Islas,1986,15,Arquero,0,0,0,7,0,0.0,0,0,0,0,0,1
5288,Luis Islas,1994,12,Arquero,4,4,0,0,0,0.0,0,0,2,0,2,10
220,Luis López,2014,1,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,31
5912,Luis Maidana,1962,12,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,13
4976,Luis Marin,2010,23,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,10
4976,Luis Marin,1934,-,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,5
4976,Luis Marin,2002,3,Defensor,3,3,0,0,0,0.0,1,0,1,1,1,19
4976,Luis Marin,2006,3,Defensor,3,3,3,0,0,0.0,2,0,0,0,3,31
703,Luis Mayanes,1950,-,Delantero,1,1,0,2,0,0.0,0,0,0,0,1,9
7788,Luis Michel,2010,23,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,14
4994,Luis Molowny,1950,-,Delantero,1,1,0,5,0,0.0,0,0,0,1,0,4
5694,Luis Monti,1930,-,Mediocampista,4,4,0,1,2,0.5,0,0,3,0,1,2
5694,Luis Monti,1934,-,Mediocampista,5,5,0,0,0,0.0,0,0,4,1,0,1
2695,Luis Muriel,2018,14,Delantero,2,0,0,2,0,0.0,0,0,1,1,0,9
712,Luis Musrri,1998,18,Mediocampista,1,0,0,3,0,0.0,0,0,0,0,1,16
6669,Luis Oliveira,1998,8,Delantero,3,3,0,0,0,0.0,0,0,0,3,0,19
8425,Luis Ovalle,2018,17,Defensor,1,1,0,2,0,0.0,0,0,0,0,1,32
5950,Luis Paz,1962,14,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,14
1695,Luis Pereira,1974,2,Defensor,6,6,0,1,0,0.0,1,1,3,2,1,4
7821,Luis Perez,1930,-,Delantero,2,2,0,1,0,0.0,0,0,0,0,2,13
7821,Luis Perez,2006,23,Mediocampista,2,1,0,2,0,0.0,0,1,1,0,1,15
4730,Luis Ramallo,1994,18,Delantero,3,3,0,0,0,0.0,0,0,0,1,2,21
848,Luis Ramirez,1982,14,Delantero,3,2,0,0,1,0.33,1,0,0,0,3,24
7834,Luis Ramos,1966,20,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,7
7836,Luis Regueiro,1966,16,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,12
7836,Luis Regueiro,1934,-,Delantero,2,2,0,1,1,0.5,0,0,0,1,1,5
4733,Luis Reyes Penaranda,1930,-,Defensor,0,0,0,2,0,0.0,0,0,0,0,0,12
2203,Luis Reyna,1982,22,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,20
5972,Luis Rijo,1950,-,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,1
7852,Luis Romo,2022,7,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,22
2207,Luis Rubinos,1970,1,Arquero,4,4,0,0,0,0.0,0,0,2,0,2,7
7862,Luis Salvador,1994,19,Delantero,1,0,0,3,0,0.0,0,0,1,0,0,13
69,Luis Saritama,2006,19,Mediocampista,0,0,0,4,0,0.0,0,0,0,0,0,12
69,Luis Saritama,2014,19,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,17
4424,Luis Silva,1958,15,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,12
2216,Luis Souza,1930,-,Delantero,2,2,0,0,1,0.5,0,0,0,0,2,10
6010,Luis Suarez,2010,9,Delantero,6,6,0,1,3,0.5,0,1,3,2,1,4
6010,Luis Suarez,2014,9,Delantero,2,2,0,2,2,1.0,0,0,2,0,0,12
6010,Luis Suarez,2018,9,Delantero,5,5,0,0,2,0.4,0,0,4,0,1,5
6010,Luis Suarez,2022,9,Delantero,3,2,1,0,0,0.0,1,0,1,1,1,20
6010,Luis Suarez,1962,21,Mediocampista,2,2,0,1,0,0.0,0,0,1,0,1,12
6010,Luis Suarez,1966,10,Mediocampista,2,2,0,1,0,0.0,0,0,1,0,1,10
8431,Luis Tejada,2018,18,Delantero,2,0,0,1,0,0.0,1,0,0,0,2,32
6017,Luis Ubina,1966,15,Defensor,4,4,0,0,0,0.0,0,0,1,2,1,7
6017,Luis Ubina,1970,4,Defensor,6,6,5,0,0,0.0,1,0,2,1,3,4
7882,Luis Valdez,1994,16,Delantero,1,1,0,3,0,0.0,0,0,0,0,1,13
4434,Luis Vargas Pena,1930,-,Delantero,2,2,2,0,1,0.5,0,0,1,0,1,9
1696,Luisao,2006,14,Defensor,0,0,0,5,0,0.0,0,0,0,0,0,5
1696,Luisao,2010,14,Defensor,0,0,0,5,0,0.0,0,0,0,0,0,6
1697,Luisinho,1934,-,Delantero,1,1,0,0,0,0.0,0,0,0,0,1,14
1697,Luisinho,1938,-,Delantero,2,2,0,3,0,0.0,0,0,1,0,1,3
1698,Luiz Gustavo,2014,17,Mediocampista,6,6,0,1,0,0.0,2,0,2,2,2,4
1699,Luiz Luz,1934,-,Defensor,1,1,0,0,0,0.0,0,0,0,0,1,14
1700,Luizao,2002,21,Delantero,2,0,0,5,0,0.0,0,0,2,0,0,1
1701,Luizinho,1982,4,Defensor,5,5,0,0,0,0.0,0,0,4,0,1,5
3609,Luka Jović,2018,19,Delantero,1,0,0,2,0,0.0,0,0,0,0,1,23
3609,Luka Jović,2022,11,Delantero,1,0,0,2,0,0.0,1,0,0,0,1,29
3637,Luka Liposinovic,1958,18,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,8
3659,Luka Milivojević,2018,4,Mediocampista,2,2,0,1,0,0.0,1,0,1,0,1,23
1124,Luka Modric,2006,14,Mediocampista,2,0,0,1,0,0.0,0,0,0,2,0,22
1124,Luka Modric,2014,10,Mediocampista,3,3,0,0,0,0.0,0,0,1,0,2,19
1124,Luka Modric,2018,10,Mediocampista,7,7,7,0,2,0.29,0,0,4,2,1,2
1124,Luka Modric,2022,10,Mediocampista,7,7,7,0,0,0.0,1,0,2,4,1,3
3693,Luka Peruzovic,1974,14,Defensor,1,0,0,5,0,0.0,0,0,0,0,1,7
1154,Luka Sucic,2022,25,Mediocampista,0,0,0,7,0,0.0,0,0,0,0,0,3
6177,Lukas Klostermann,2022,16,Defensor,2,0,0,1,0,0.0,0,0,1,1,0,17
4246,Lukas Lerager,2018,18,Mediocampista,1,0,0,3,0,0.0,0,0,0,1,0,11
6248,Lukas Podolski,2006,20,Delantero,7,7,0,0,3,0.43,1,0,5,1,1,3
6248,Lukas Podolski,2010,10,Delantero,6,6,0,1,2,0.33,0,0,4,0,2,3
6248,Lukas Podolski,2014,10,Delantero,2,1,0,5,0,0.0,0,0,2,0,0,1
3056,Lukasz Fabianski,2006,22,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,21
3056,Lukasz Fabianski,2018,22,Arquero,1,1,0,2,0,0.0,0,0,1,0,0,25
3144,Lukasz Piszczek,2018,20,Defensor,2,2,0,1,0,0.0,0,0,0,0,2,25
3153,Lukasz Skorupski,2022,12,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,15
3169,Lukasz Teodorczyk,2018,14,Delantero,2,0,0,1,0,0.0,0,0,1,0,1,25
1388,Luke Shaw,2014,23,Defensor,1,1,0,2,0,0.0,0,0,0,1,0,26
1388,Luke Shaw,2022,3,Defensor,5,5,0,0,0,0.0,0,0,3,1,1,6
7383,Luke Wilkshire,2006,20,Mediocampista,2,2,0,2,0,0.0,1,0,1,0,1,16
7383,Luke Wilkshire,2010,8,Defensor,3,3,0,0,0,0.0,1,0,1,1,1,21
4484,Lukman Haruna,2010,15,Mediocampista,2,2,0,1,0,0.0,1,0,0,0,2,27
6388,Luuk De Jong,2022,9,Delantero,1,0,0,4,0,0.0,0,0,0,1,0,5
1177,Maad Ibrahim,1986,2,Defensor,1,1,0,2,0,0.0,0,0,0,0,1,23
6484,Maarten Stekelenburg,2006,23,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,11
6484,Maarten Stekelenburg,2010,1,Arquero,7,7,0,0,0,0.0,1,0,6,0,1,2
4843,Mabrouk Zaid,2002,21,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,32
4843,Mabrouk Zaid,2006,21,Arquero,3,3,0,0,0,0.0,0,0,0,1,2,28
8286,MacBeth Sibaya,2002,6,Mediocampista,3,3,0,0,0,0.0,0,0,1,1,1,17
8286,MacBeth Sibaya,2010,6,Mediocampista,1,1,0,2,0,0.0,0,0,1,0,0,20
8275,MacDonald Mukansi,2002,9,Mediocampista,1,0,0,2,0,0.0,0,0,0,1,0,17
8424,Machado,1938,-,Defensor,4,4,0,1,0,0.0,0,0,2,1,1,3
3130,Maciej Murawski,2002,16,Mediocampista,1,1,0,2,0,0.0,0,0,1,0,0,25
3149,Maciej Rybus,2018,13,Mediocampista,2,2,0,1,0,0.0,0,0,0,0,2,25
3188,Maciej Zurawski,2002,19,Delantero,3,3,0,0,0,0.0,0,0,1,0,2,25
3188,Maciej Zurawski,2006,9,Delantero,3,3,0,0,0,0.0,0,0,1,0,2,21
6843,Madjid Bougherra,2010,2,Defensor,3,3,0,0,0,0.0,0,0,0,1,2,28
6843,Madjid Bougherra,2014,2,Defensor,3,2,2,1,0,0.0,1,0,1,0,2,14
7787,Magdaleno Mercado,1966,17,Mediocampista,2,2,0,1,0,0.0,0,0,0,2,0,12
2068,Magdy Abedelghani,1990,8,Mediocampista,3,3,0,0,1,0.33,1,0,0,2,1,20
2121,Magdy Tolba,1990,16,Mediocampista,2,1,0,1,0,0.0,0,0,0,2,0,20
7415,Magnar Isaksen,1938,-,Delantero,1,1,0,0,0,0.0,0,0,0,0,1,12
3350,Magnus Andersson,1978,13,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,13
3386,Magnus Erlingmark,1994,20,Delantero,1,0,0,6,0,0.0,0,0,1,0,0,3
3406,Magnus Hedman,1994,22,Arquero,0,0,0,7,0,0.0,0,0,0,0,0,3
3406,Magnus Hedman,2002,1,Arquero,4,4,0,0,0,0.0,0,0,1,2,1,13
3434,Magnus Kihlstedt,2002,12,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,13
3523,Magnus Svensson,2002,17,Mediocampista,4,3,0,0,0,0.0,1,0,1,2,1,13
7918,Mahboud Mubarak,1982,3,Defensor,3,3,0,0,0,0.0,0,0,0,1,2,21
6847,Mahdi Cerbah,1982,1,Arquero,3,3,0,0,0,0.0,0,0,2,0,1,13
8362,Mahjoub Ghazouani,1970,11,Delantero,3,3,0,0,1,0.33,0,0,0,1,2,14
6863,Mahmoud Guendouz,1982,2,Defensor,3,3,0,0,0,0.0,0,0,2,0,1,13
6863,Mahmoud Guendouz,1986,2,Defensor,3,3,3,0,0,0.0,0,0,0,1,2,22
2122,Trézéguet,2018,21,Mediocampista,3,3,0,0,0,0.0,1,0,0,0,3,31
2093,Mahmoud Kahraba,2018,11,Delantero,3,0,0,0,0,0.0,0,0,0,0,3,31
2104,Mahmoud Moukhtar,1934,-,Delantero,1,1,1,0,0,0.0,0,0,0,0,1,13
2105,Mahmoud Negro,1934,-,Delantero,0,0,0,1,0,0.0,0,0,0,0,0,13
1182,Mahmoud Shaker,1986,16,Mediocampista,1,0,0,2,0,0.0,0,0,0,0,1,23
1703,Maicon,2010,2,Defensor,5,5,0,0,1,0.2,0,0,3,1,1,6
1703,Maicon,2014,23,Defensor,3,3,0,4,0,0.0,0,0,1,0,2,4
5705,Maino Neri,1954,4,Mediocampista,2,2,0,1,0,0.0,0,0,1,0,1,10
4749,Majed Abdullah,1994,9,Delantero,2,2,2,2,0,0.0,0,0,1,0,1,12
1514,Majeed Waris,2014,18,Delantero,1,1,0,2,0,0.0,1,0,0,0,1,25
4091,Majid Bishkar,1978,4,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,14
4122,Majid Hosseini,2018,19,Defensor,3,2,0,0,0,0.0,0,0,1,1,1,18
4122,Majid Hosseini,2022,19,Defensor,3,3,0,0,0,0.0,1,0,1,0,2,26
90,Makoto Hasebe,2010,17,Mediocampista,4,4,4,0,0,0.0,0,0,2,1,1,9
90,Makoto Hasebe,2014,17,Mediocampista,3,3,3,0,0,0.0,1,0,0,1,2,29
90,Makoto Hasebe,2018,17,Mediocampista,4,3,3,0,0,0.0,1,0,1,1,2,15
313,Maksim Kanunnikov,2014,6,Delantero,2,1,0,1,0,0.0,0,0,0,1,1,24
7107,Maksym Kalinichenko,2006,19,Mediocampista,4,4,0,1,1,0.25,1,0,2,1,1,8
1060,Makthar Ndiaye,2002,23,Mediocampista,0,0,0,5,0,0.0,0,0,0,0,0,7
2240,Mal Donaghy,1982,3,Defensor,4,4,0,1,0,0.0,0,1,1,2,1,9
2240,Mal Donaghy,1986,3,Defensor,3,3,0,0,0,0.0,1,0,0,1,2,21
4766,Malek Al Hawsawi,2006,23,Delantero,3,0,0,0,0,0.0,0,0,0,1,2,28
1046,Mamadou Loum,2022,25,Mediocampista,0,0,0,4,0,0.0,0,0,0,0,0,10
4033,Mamadou Sakho,2014,5,Defensor,4,4,0,1,0,0.0,0,0,2,1,1,7
5486,Mamat Suat,1954,8,Delantero,2,2,0,1,3,1.5,0,0,1,0,1,11
1034,Mame Biram Diouf,2018,9,Delantero,2,1,0,1,0,0.0,0,0,1,1,0,17
6817,Mana Mambuene,1974,8,Mediocampista,3,3,0,0,0,0.0,0,0,0,0,3,16
159,Manabu Saito,2014,20,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,29
1489,Manaf Nurudeen,2022,16,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,24
1704,Maneca,1950,-,Delantero,4,4,0,2,1,0.25,0,0,3,1,0,2
6162,Manfred Kaltz,1978,5,Defensor,6,6,0,0,0,0.0,0,0,1,4,1,6
6162,Manfred Kaltz,1982,20,Defensor,7,7,1,0,0,0.0,0,0,3,2,2,2
4609,Manfred Linzmaier,1990,10,Mediocampista,1,1,0,2,0,0.0,0,0,0,0,1,18
6209,Manfred Manglitz,1970,21,Arquero,0,0,0,6,0,0.0,0,0,0,0,0,3
7365,Manfred Schaefer,1974,4,Defensor,3,3,0,0,0,0.0,0,0,0,1,2,14
4670,Manfred Zsak,1990,6,Mediocampista,3,2,0,0,0,0.0,2,0,1,0,2,18
1705,Manga,1966,12,Arquero,1,1,0,2,0,0.0,0,0,0,0,1,11
3262,Maniche,2006,18,Mediocampista,7,6,0,0,2,0.29,2,0,4,1,2,4
1706,Manoelzinho,1930,-,Delantero,0,0,0,2,0,0.0,0,0,0,0,0,6
4979,Manolo,1990,20,Delantero,1,1,0,3,0,0.0,0,0,0,1,0,10
4800,Mansoor Al-Harbi,2018,2,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,26
4816,Mansour Althagafi,2002,23,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,32
7935,Mantorras,2006,9,Delantero,2,0,0,1,0,0.0,0,0,0,1,1,23
8037,Manuel Akanji,2018,5,Defensor,4,4,0,0,0,0.0,0,0,1,2,1,14
8037,Manuel Akanji,2022,5,Defensor,4,4,0,0,1,0.25,1,0,2,0,2,12
7640,Manuel Alvarez,1950,-,Defensor,3,3,0,0,0,0.0,0,0,1,0,2,9
3822,Manuel Amoros,1982,2,Defensor,5,5,0,2,0,0.0,2,0,2,2,1,4
3822,Manuel Amoros,1986,2,Defensor,7,7,0,0,1,0.14,1,0,4,2,1,3
634,Manuel Astorga,1962,22,Arquero,0,0,0,6,0,0.0,0,0,0,0,0,3
7673,Manuel Camacho,1958,12,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,16
2425,Manuel Chorens,1938,-,Defensor,3,3,0,0,0,0.0,0,0,1,1,1,7
8332,Manuel da Costa,2018,4,Defensor,3,2,0,0,0,0.0,1,0,0,1,2,27
3263,Manuel Duarte,1966,15,Delantero,0,0,0,6,0,0.0,0,0,0,0,0,3
3231,Manuel Fernandes,2018,4,Mediocampista,1,0,0,3,0,0.0,0,0,0,0,1,13
5253,Manuel Ferreira,1930,-,Delantero,4,4,4,1,0,0.0,0,0,3,0,1,2
4370,Manuel Gavilan,1950,-,Defensor,2,2,0,0,0,0.0,0,0,0,1,1,11
7743,Manuel Gutierrez,1950,-,Defensor,2,2,0,1,0,0.0,0,0,0,0,2,12
7760,Manuel Jimenez,1990,3,Defensor,2,1,0,2,0,0.0,1,0,0,1,1,10
7760,Manuel Jimenez,1982,13,Defensor,0,0,0,5,0,0.0,0,0,0,0,0,12
699,Manuel Machuca,1950,-,Defensor,1,1,0,2,0,0.0,0,0,1,0,0,9
711,Manuel Munoz,1950,-,Delantero,2,2,0,1,0,0.0,0,0,0,0,2,9
7799,Manuel Najera,1978,2,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,16
7804,Manuel Negrete,1986,22,Mediocampista,5,5,0,0,1,0.2,1,0,3,2,0,6
717,Manuel Neira,1998,13,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,16
6230,Manuel Neuer,2010,1,Arquero,6,6,0,1,0,0.0,0,0,4,0,2,3
6230,Manuel Neuer,2014,1,Arquero,7,7,0,0,0,0.0,0,0,6,1,0,1
6230,Manuel Neuer,2018,1,Arquero,3,3,3,0,0,0.0,0,0,1,0,2,22
6230,Manuel Neuer,2022,1,Arquero,3,3,3,0,0,0.0,0,0,1,1,1,17
746,Manuel Rodriguez,1962,15,Defensor,2,2,0,4,0,0.0,0,0,1,0,1,3
5382,Manuel Rojas,1982,16,Mediocampista,1,0,0,2,0,0.0,0,0,0,0,1,22
7854,Manuel Rosas,1930,-,Defensor,3,3,0,0,2,0.67,0,0,0,0,3,13
5057,Manuel Sanchis,1966,2,Defensor,3,3,0,0,1,0.33,0,0,1,0,2,10
5057,Manuel Sanchis,1990,5,Defensor,4,4,0,0,0,0.0,0,0,2,1,1,10
6018,Manuel Ugarte,2022,25,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,20
7893,Manuel Vidrio,2002,5,Defensor,4,4,0,0,0,0.0,1,0,2,1,1,11
6531,Manus Vrauwdeunt,1934,-,Delantero,0,0,0,1,0,0.0,0,0,0,0,0,9
5505,Maozhen Su,2002,12,Delantero,1,0,0,2,0,0.0,0,0,0,0,1,31
4980,Maranon,1978,15,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,10
311,Marat Izmailov,2002,20,Mediocampista,2,2,0,1,0,0.0,0,0,1,0,1,22
6300,Marc-André ter Stegen,2018,22,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,22
6300,Marc-André ter Stegen,2022,22,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,17
6549,Marc Baecke,1982,14,Defensor,4,3,0,1,0,0.0,0,0,2,1,1,10
3843,Marc Berdoll,1978,14,Delantero,2,1,0,1,1,0.5,0,0,1,0,1,12
6591,Marc De Grijse,1990,9,Delantero,4,4,0,0,1,0.25,0,0,2,0,2,11
6591,Marc De Grijse,1994,9,Delantero,3,3,0,1,1,0.33,0,0,2,0,1,11
6616,Marc Emmers,1990,6,Mediocampista,3,2,0,1,0,0.0,0,0,2,0,1,11
6616,Marc Emmers,1994,15,Defensor,3,2,0,1,0,0.0,0,0,2,0,1,11
8116,Marc Hottiger,1994,2,Defensor,4,4,0,0,0,0.0,1,0,1,1,2,15
6659,Marc Millecamps,1982,19,Mediocampista,1,0,0,4,0,0.0,0,0,0,0,1,10
6458,Marc Overmars,1994,7,Delantero,5,4,0,0,0,0.0,0,0,3,0,2,7
6458,Marc Overmars,1998,14,Delantero,6,4,0,1,1,0.17,0,0,3,2,1,4
4011,Marc Planus,2010,6,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,29
4272,Marc Rieper,1998,3,Defensor,5,5,0,0,1,0.2,2,0,2,1,2,8
6719,Marc Van Der Linden,1990,19,Delantero,2,1,0,2,0,0.0,0,0,1,0,1,11
900,Marc-Vivien Foe,1994,17,Mediocampista,3,3,0,0,0,0.0,0,0,0,1,2,22
900,Marc-Vivien Foe,2002,17,Mediocampista,3,3,0,0,0,0.0,1,0,1,1,1,20
6757,Marc Wilmots,1990,21,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,11
6757,Marc Wilmots,1994,18,Mediocampista,1,1,0,3,0,0.0,0,0,0,0,1,11
6757,Marc Wilmots,1998,7,Mediocampista,3,3,0,0,2,0.67,0,0,0,3,0,19
6757,Marc Wilmots,2002,7,Delantero,4,4,4,0,3,0.75,0,0,1,2,1,14
6806,Marc Zoro,2006,13,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,19
3826,Marcel Artelesa,1966,2,Mediocampista,3,3,3,0,0,0.0,0,0,0,1,2,13
3828,Marcel Aubour,1966,1,Arquero,3,3,0,0,0,0.0,0,0,0,1,2,13
3863,Marcel Capelle,1930,-,Defensor,3,3,0,0,0,0.0,0,0,1,0,2,7
3894,Marcel Desailly,1998,8,Defensor,7,7,1,0,0,0.0,0,1,6,1,0,1
3894,Marcel Desailly,2002,8,Defensor,3,3,3,0,0,0.0,0,0,0,1,2,28
6614,Marcel Dries,1954,2,Defensor,2,2,0,0,0,0.0,0,0,0,1,1,12
8091,Marcel Flueckiger,1954,5,Defensor,1,1,0,3,0,0.0,0,0,1,0,0,5
3963,Marcel Langiller,1930,-,Delantero,3,3,0,0,1,0.33,0,0,1,0,2,7
920,Marcel Mahouve,1998,19,Mediocampista,1,1,0,2,0,0.0,0,0,0,1,0,25
